,nearest10hz,inletNumber,P,T,CH4,H2O,C2H6,R,C1C2,raw_CH4,raw_H2O,raw_C2H6,raw_R,raw_C1C2,batteryCharge,powerInput,current,SOC,Latitude,Longitude,Velocity,Bearing,wind_deviceID,windReference,avg_wind_x,avg_wind_y,avg_windSpeed,avg_windAngle,atmosphericPressure,airTemperature,jointime
2674,1612466075.4,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132095896,-105.14030950788856,0.0019391656386811308,3.7910451131257545,35.0,250.0,2.59375287583491,-5.883650739047835,6.43,-1.1555853071795863,8360.0,275.25,1612466075.4
2675,1612466075.5,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132373674,-105.14030951344412,0.0038421248021086375,5.126043870310443,35.0,250.0,2.3130550332350195,-5.935206518161449,6.370000000000001,-1.199185307179586,8360.0,275.25,1612466075.5
2676,1612466075.6,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132373674,-105.14030951622186,0.0038783041800780657,0.6494474963330285,35.0,250.0,1.9676359423258898,-5.953260350301112,6.270000000000001,-1.2515853071795864,8360.0,275.25,1612466075.6
2677,1612466075.7,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.5945713292923,-105.14030950788856,0.0019391620105633593,5.633737259362155,35.0,250.0,1.7413188745043888,-5.919181411081668,6.17,-1.2846853071795865,8360.0,275.25,1612466075.7
2678,1612466075.8,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132651453,-105.14030951899966,0.0038783041800780657,3.791040149962841,35.0,250.0,1.4918494214311986,-5.986926198290354,6.17,-1.3265853071795866,8360.0,275.25,1612466075.8
2679,1612466075.9,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132373674,-105.14030951344412,0.0014689110085156284,6.028930869681699,35.0,250.0,1.3665587156643122,-6.068024165792511,6.219999999999999,-1.349285307179586,8360.0,275.25,1612466075.9
2680,1612466076.0,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132907164,-105.14030951987482,0.005327757577581137,4.394144560640295,35.0,250.0,1.5934976016098994,-5.908905600334422,6.119999999999999,-1.307385307179587,8360.0,275.25,1612466076.1
2681,1612466076.1,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.594571320738304,-105.14030952543035,0.003303874364081522,3.5044466765088242,35.0,250.0,1.5934976016098994,-5.908905600334422,6.119999999999999,-1.307385307179587,8360.0,275.25,1612466076.1
2682,1612466076.2,0.0,240.00599999999997,12.6298,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,-0.86031,-827.938,6.74378,-0.569889,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132351608,-105.14030952265259,0.0015443717655308966,0.0,35.0,250.0,1.7364810315440604,-5.753671317262368,6.01,-1.277685307179586,8360.0,275.25,1612466076.2
2683,1612466076.3,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132351608,-105.14030952543035,0.003303874364081522,0.3628540228914587,35.0,250.0,2.05116574673456,-5.318149967744691,5.7,-1.2026853071795849,8360.0,275.35,1612466076.4
2684,1612466076.4,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132907164,-105.14030951987482,0.0011726893900223594,1.5707963267948966,35.0,250.0,2.05116574673456,-5.318149967744691,5.7,-1.2026853071795849,8360.0,275.35,1612466076.4
2685,1612466076.5,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132351608,-105.14030952265259,0.0035180903618438823,4.71238898038469,35.0,250.0,2.1617017075056686,-5.2201097428854,5.65,-1.178185307179586,8360.0,275.35,1612466076.5
2686,1612466076.6,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132907164,-105.14030952820816,0.005192944135057174,0.4686109458168425,35.0,250.0,2.1924068885338452,-5.044140366317074,5.5,-1.1607853071795866,8360.0,275.35,1612466076.6
2687,1612466076.7,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457133184942,-105.14030951709705,0.0038421382897724492,1.9844498119839038,35.0,250.0,2.3069645800300926,-4.882408670573017,5.4,-1.129385307179586,8360.0,275.35,1612466076.7
2688,1612466076.8,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132629386,-105.14030951987482,0.008485525996713419,3.5690922924181945,35.0,250.0,2.576145631769901,-4.745890188775216,5.3999999999999995,-1.073485307179585,8360.0,275.35,1612466076.8
2689,1612466076.9,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457131796052,-105.14030952543035,0.0036153582552443707,2.4366989081655404,35.0,250.0,2.7643338725539937,-4.638799224050405,5.3999999999999995,-1.033385307179586,8360.0,275.35,1612466076.9
2690,1612466077.0,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457132134085,-105.1403095143259,0.0012093794993466192,3.1439286587624578,35.0,250.0,3.1045885424720914,-4.418317551053909,5.3999999999999995,-0.958285307179586,8360.0,275.35,1612466077.1
2691,1612466077.1,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457131578529,-105.14030952543705,0.00768427108702932,4.298735425016322,35.0,250.0,3.1045885424720914,-4.418317551053909,5.3999999999999995,-0.958285307179586,8360.0,275.35,1612466077.1
2692,1612466077.2,0.0,239.982,12.6371,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,-0.858914,-837.23,5.94355,-0.526586,-1.0,11817.0,14874.0,-658.0,90.0,40.59457131578529,-105.14030953099258,0.0038782969241525998,3.791037944190369,35.0,250.0,3.0493918117735506,-4.137730003067916,5.14,-0.9356853071795864,8360.0,275.35,1612466077.2
2693,1612466077.3,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.594571310229725,-105.14030953099258,0.005192937086180938,3.610204368532126,35.0,250.0,2.84438849334354,-3.5769196383109962,4.57,-0.8989853071795866,8360.0,275.35,1612466077.4
2694,1612466077.4,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.59457130745196,-105.14030953654812,0.003303869107227677,2.7787359709300907,35.0,250.0,2.84438849334354,-3.5769196383109962,4.57,-0.8989853071795866,8360.0,275.35,1612466077.4
2695,1612466077.5,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.594571304674176,-105.1403095282148,0.003303874609526585,2.77873806064109,35.0,250.0,2.822725609830529,-3.4012674301805297,4.42,-0.8780853071795865,8360.0,275.35,1612466077.5
2696,1612466077.6,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.5945713018964,-105.14030953377035,0.005616388256184953,4.130080621024802,35.0,250.0,2.9068923894756553,-3.195680934637956,4.32,-0.8326853071795867,8360.0,275.35,1612466077.6
2697,1612466077.7,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.59457129911861,-105.14030953932593,0.007721878579836619,3.141592653589793,35.0,250.0,2.9949090172300163,-3.113345464048977,4.32,-0.804785307179585,8360.0,275.35,1612466077.7
2698,1612466077.8,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.594571288007494,-105.14030953377035,0.0062878243808999566,2.9539899823453677,35.0,250.0,3.1790506919276345,-3.0708364818326666,4.42,-0.7680853071795861,8360.0,275.35,1612466077.8
2699,1612466077.9,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.594571288007494,-105.14030953654812,0.0016549469029617553,3.1274974549895513,35.0,250.0,3.1798941572885338,-2.9975278394774327,4.37,-0.7558853071795861,8360.0,275.35,1612466077.9
2700,1612466078.0,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.59457128503113,-105.1403095337151,0.003399366374340574,3.4865046132638975,35.0,250.0,3.268839126346105,-2.97507827898172,4.42,-0.7383853071795861,8360.0,275.35,1612466078.1
2701,1612466078.1,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.59457128225335,-105.14030953927065,0.0038783078091318398,2.4921440539657973,35.0,250.0,3.268839126346105,-2.97507827898172,4.42,-0.7383853071795861,8360.0,275.35,1612466078.1
2702,1612466078.2,0.0,240.007,12.6431,-0.85536,-813.061,7.5907,-0.0787946,-1.0,-0.8524780000000001,-829.212,6.667910000000001,-0.425861,-1.0,11827.0,14882.0,-662.0,90.0,40.594571279475566,-105.14030952815952,0.007810410701873327,3.292308501948741,35.0,250.0,3.342276560841537,-2.968179137257262,4.47,-0.7261853071795862,8360.0,275.35,1612466078.2
2703,1612466078.3,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.594571268364454,-105.14030954204844,0.003303878623302964,3.5044493363969105,35.0,250.0,3.4571294696467665,-2.9118131516462165,4.5200000000000005,-0.699985307179585,8360.0,275.35,1612466078.4
2704,1612466078.4,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.59457127392,-105.14030953093732,0.0015443757159673238,3.141592653589793,35.0,250.0,3.4571294696467665,-2.9118131516462165,4.5200000000000005,-0.699985307179585,8360.0,275.35,1612466078.4
2705,1612466078.5,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.59457126558667,-105.14030954204844,0.008424588084883012,4.130081673093344,35.0,250.0,3.5223312778404225,-2.8325928703481305,4.5200000000000005,-0.6772853071795865,8360.0,275.35,1612466078.5
2706,1612466078.6,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.59457126558667,-105.140309547604,0.0015443757159673238,0.0,35.0,250.0,3.541148727482343,-2.72785001234492,4.47,-0.6563853071795862,8360.0,275.35,1612466078.6
2707,1612466078.7,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.594571268364454,-105.14030954204844,0.0030887514319346476,3.141592653589793,35.0,250.0,3.564746709279679,-2.6969391722246345,4.47,-0.6476853071795861,8360.0,275.35,1612466078.7
2708,1612466078.8,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.59457126003111,-105.140309547604,0.006593125118589274,3.933173668373046,35.0,250.0,3.5552856073974564,-2.7093992414984727,4.47,-0.651185307179585,8360.0,275.35,1612466078.8
2709,1612466078.9,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.59457126003111,-105.14030955315957,0.0025995495519945417,4.619249059492111,35.0,250.0,3.6301079273784715,-2.7761873920151685,4.57,-0.6528853071795864,8360.0,275.35,1612466078.9
2710,1612466079.0,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.59457125959625,-105.14030955373491,0.0048809508995446595,3.1913771857118243,35.0,250.0,3.790098032700975,-2.994003490732133,4.83,-0.6685853071795862,8360.0,275.35,1612466079.1
2711,1612466079.1,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.594571251262906,-105.14030955373491,0.0019391484626575515,3.7910379445751152,35.0,250.0,3.790098032700975,-2.994003490732133,4.83,-0.6685853071795862,8360.0,275.35,1612466079.1
2712,1612466079.2,0.0,240.011,12.6493,-0.8635290000000001,-829.346,8.32425,-0.141029,-1.0,-0.8614870000000001,-826.7,6.619960000000001,-0.27696,-1.0,11776.0,14881.0,-688.0,90.0,40.59457125681847,-105.14030955651268,0.003878307809730337,5.63373670739238,35.0,250.0,3.902240039972246,-3.0940140061799024,4.98,-0.6703853071795866,8360.0,275.35,1612466079.2
2713,1612466079.3,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.59457125681847,-105.14030955929049,0.0033038807529146433,3.5044512362525513,35.0,250.0,3.9053499213018394,-3.185881666381807,5.04,-0.684285307179586,8360.0,275.35,1612466079.4
2714,1612466079.4,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.594571251262906,-105.14030955929049,0.0019391593470403472,2.4921407449973207,35.0,250.0,3.9053499213018394,-3.185881666381807,5.04,-0.684285307179586,8360.0,275.35,1612466079.4
2715,1612466079.5,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.59457125404069,-105.14030955651268,0.004633128720584059,3.141592653589793,35.0,250.0,3.9164765641245602,-3.1721934560589267,5.039999999999999,-0.6807853071795862,8360.0,275.35,1612466079.5
2716,1612466079.6,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.59457124292957,-105.14030955929049,0.009911624225140378,3.5044490832814854,35.0,250.0,3.9941844324603646,-3.235133802409302,5.139999999999999,-0.6807853071795862,8360.0,275.35,1612466079.6
2717,1612466079.7,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.59457123737401,-105.14030956484604,0.006593105270372394,3.933172142008698,35.0,250.0,4.033038366628268,-3.2666039755844904,5.19,-0.6807853071795862,8360.0,275.35,1612466079.7
2718,1612466079.8,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.59457123459623,-105.14030957040156,0.0033038743646523804,3.504446676963922,35.0,250.0,4.093041997377408,-3.3512844116405214,5.289999999999999,-0.6860853071795863,8360.0,275.35,1612466079.8
2719,1612466079.9,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.59457123181845,-105.1403095676238,0.009619813100654165,3.4785215786009998,35.0,250.0,4.204729042599458,-3.467384270357217,5.45,-0.6895853071795861,8360.0,275.35,1612466079.9
2720,1612466080.0,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.594571218266466,-105.14030957793459,0.006317627439632085,3.4649600284117588,35.0,250.0,4.3271726365082515,-3.710199047740461,5.699999999999999,-0.7087853071795849,8360.0,275.35,1612466080.1
2721,1612466080.1,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.59457122104425,-105.140309572379,0.002808204151840749,0.9884900716395558,35.0,250.0,4.3271726365082515,-3.710199047740461,5.699999999999999,-0.7087853071795849,8360.0,275.35,1612466080.1
2722,1612466080.2,0.0,239.981,12.6568,-0.863725,-827.326,7.14045,-0.131241,-1.0,-0.8536,-813.794,6.26156,-0.15595,-1.0,11769.0,14883.0,-709.0,90.0,40.59457122104425,-105.140309572379,0.0023454027812121097,4.71238898038469,35.0,250.0,4.418983103931429,-3.9243710740918165,5.91,-0.7261853071795861,8360.0,275.35,1612466080.2
2723,1612466080.3,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.59457122104425,-105.14030957793459,0.005192954975293871,3.6102074450219694,35.0,250.0,4.570621578984461,-4.218746067461466,6.22,-0.7453853071795866,8360.0,275.35,1612466080.4
2724,1612466080.4,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.5945712127109,-105.14030957793459,0.004779234420842894,2.8936880607413262,35.0,250.0,4.570621578984461,-4.218746067461466,6.22,-0.7453853071795866,8360.0,275.35,1612466080.4
2725,1612466080.5,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.5945712127109,-105.1403095751568,0.0015443696561261253,3.141592653589793,35.0,250.0,4.665695237662001,-4.3368407797909905,6.369999999999999,-0.7488853071795865,8360.0,275.35,1612466080.5
2726,1612466080.6,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.594571209933136,-105.14030957793459,0.003303869673570332,2.7787331208267894,35.0,250.0,4.8507497276526905,-4.445967507717229,6.579999999999999,-0.7418853071795851,8360.0,275.35,1612466080.6
2727,1612466080.7,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.59457120715536,-105.140309572379,0.0023454027816018734,1.5707963267948966,35.0,250.0,4.924469328376896,-4.51353540297129,6.68,-0.7418853071795851,8360.0,275.35,1612466080.7
2728,1612466080.8,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.594571209933136,-105.140309572379,0.006607760940750708,3.5044496217457675,35.0,250.0,5.0055608891735215,-4.587860087750758,6.79,-0.7418853071795851,8360.0,275.35,1612466080.8
2729,1612466080.9,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.59457119604423,-105.14030957793459,0.007202297244966902,3.893968348243517,35.0,250.0,5.050270194315259,-4.613065246060467,6.84,-0.7401853071795872,8360.0,275.35,1612466080.9
2730,1612466081.0,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.59457120047558,-105.14030958403751,0.0025839735355318496,3.715911073872452,35.0,250.0,5.106172357777171,-4.551110178041432,6.839999999999999,-0.7279853071795864,8360.0,275.35,1612466081.1
2731,1612466081.1,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.59457119214224,-105.14030958125973,0.009266250345367516,3.141592653589793,35.0,250.0,5.106172357777171,-4.551110178041432,6.839999999999999,-0.7279853071795864,8360.0,275.35,1612466081.1
2732,1612466081.2,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.594571183808895,-105.14030958403751,0.0030887514319346476,3.141592653589793,35.0,250.0,5.055277644676126,-4.442641999445579,6.73,-0.7209853071795849,8360.0,275.35,1612466081.2
2733,1612466081.3,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.59457118658668,-105.14030958125973,0.0015443757159673238,0.0,35.0,250.0,5.048258570575886,-4.297904769141251,6.63,-0.7052853071795859,8360.0,275.35,1612466081.4
2734,1612466081.4,0.0,239.99,12.6625,-0.8566020000000001,-822.413,7.27232,-0.0903576,-1.0,-0.855825,-824.172,7.785830000000001,-0.14623599999999998,-1.0,11769.0,14884.0,-680.0,90.0,40.59457118658668,-105.14030958403751,0.0046907755678756175,4.71238898038469,35.0,250.0,5.048258570575886,-4.297904769141251,6.63,-0.7052853071795859,8360.0,275.35,1612466081.4
2735,1612466081.5,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.59457118658668,-105.14030959237084,0.0038421373832931505,5.126043026717891,35.0,250.0,4.950036769485291,-4.258877314591679,6.530000000000001,-0.7104853071795862,8360.0,275.35,1612466081.5
2736,1612466081.6,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.59457118936446,-105.14030959237084,0.0,0.0,35.0,250.0,4.8141791139474845,-4.171400179655725,6.370000000000001,-0.7139853071795861,8360.0,275.35,1612466081.6
2737,1612466081.7,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.59457118658668,-105.14030959237084,0.0038783041830464503,2.4921451562087786,35.0,250.0,4.679571441881998,-4.097561606653698,6.22,-0.7191853071795864,8360.0,275.35,1612466081.7
2738,1612466081.8,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.594571183808895,-105.14030958681528,0.004779224404088955,3.389498971528713,35.0,250.0,4.411912081061855,-3.9323188819042194,5.91,-0.7279853071795862,8360.0,275.35,1612466081.8
2739,1612466081.9,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.594571178253354,-105.14030959514864,0.0018259654980309823,2.9997555961379008,35.0,250.0,4.323703662693566,-3.8809388860442335,5.8100000000000005,-0.731485307179586,8360.0,275.35,1612466081.9
2740,1612466082.0,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.594571180557615,-105.14030958620386,0.001454844463382906,1.7527558999057333,35.0,250.0,4.104537817018299,-3.7356752145584946,5.55,-0.7383853071795861,8360.0,275.35,1612466082.1
2741,1612466082.1,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.59457117777984,-105.14030959175942,0.001172701391316166,4.71238898038469,35.0,250.0,4.104537817018299,-3.7356752145584946,5.55,-0.7383853071795861,8360.0,275.35,1612466082.1
2742,1612466082.2,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.594571180557615,-105.14030958898165,0.0033038706717747547,0.3628545935371252,35.0,250.0,4.208558495262716,-3.844221038383722,5.7,-0.7401853071795871,8360.0,275.35,1612466082.2
2743,1612466082.3,0.0,239.98,12.6685,-0.863825,-809.9689999999999,6.49697,-0.084191,-1.0,-0.856033,-836.8480000000001,7.08648,-0.0888045,-1.0,11808.0,14874.0,-663.0,90.0,40.5945711833354,-105.14030958898165,0.005817446354384505,3.7910399672318476,35.0,250.0,4.381597460074141,-3.89116996517395,5.86,-0.7261853071795861,8360.0,275.35,1612466082.4
