,nearest10hz,inletNumber,P,T,CH4,H2O,C2H6,R,C1C2,raw_CH4,raw_H2O,raw_C2H6,raw_R,raw_C1C2,batteryCharge,powerInput,current,SOC,Latitude,Longitude,Velocity,Bearing,wind_deviceID,windReference,avg_wind_x,avg_wind_y,avg_windSpeed,avg_windAngle,atmosphericPressure,airTemperature,jointime
11,1612294194.1,0.0,240.002,25.0103,2.1073,4470.44,27.0335,0.979196,0.186694,2.07582,4470.12,20.8218,0.9795809999999999,0.18064000000000002,12262.0,14676.0,618.0,84.0,40.59563289775056,-105.1443140714037,0.004633123197465543,0.0,35.0,250.0,-2.778235633176224,1.077871405386518,2.9800000000000004,2.7715,8400.0,288.05,1612294194.1
12,1612294194.2,0.0,240.002,25.0103,2.1073,4470.44,27.0335,0.979196,0.186694,2.07582,4470.12,20.8218,0.9795809999999999,0.18064000000000002,12262.0,14676.0,618.0,84.0,40.5956329060839,-105.14431407695926,0.005192929210871668,5.814578144850466,35.0,250.0,-2.8228730281240724,1.101039448471138,3.03,2.7697000000000003,8400.0,288.05,1612294194.2
13,1612294194.3,0.0,240.002,25.0103,2.1073,4470.44,27.0335,0.979196,0.186694,2.07582,4470.12,20.8218,0.9795809999999999,0.18064000000000002,12262.0,14676.0,618.0,84.0,40.5956329060839,-105.14431407695926,0.003088747481498221,3.141592653589793,35.0,250.0,-2.8753465667275444,1.103984656237633,3.08,2.775,8400.0,288.05,1612294194.3
14,1612294194.4,0.0,240.002,25.0103,2.1073,4470.44,27.0335,0.979196,0.186694,2.07582,4470.12,20.8218,0.9795809999999999,0.18064000000000002,12262.0,14676.0,618.0,84.0,40.595632900528344,-105.14431407695926,0.0033038741434327805,5.92033237363286,35.0,250.0,-2.9392773614637027,1.0758943221278625,3.13,2.7907,8400.0,288.05,1612294194.4
15,1612294194.5,0.0,240.002,25.0103,2.1073,4470.44,27.0335,0.979196,0.186694,2.07582,4470.12,20.8218,0.9795809999999999,0.18064000000000002,12262.0,14676.0,618.0,84.0,40.59563291163946,-105.14431407973707,0.0028081685457703744,0.9884801483909627,35.0,250.0,-2.9900381594553207,1.082622651250674,3.18,2.7942,8400.0,288.05,1612294194.5
16,1612294194.6,0.0,240.002,25.0103,2.1073,4470.44,27.0335,0.979196,0.186694,2.07582,4470.12,20.8218,0.9795809999999999,0.18064000000000002,12262.0,14676.0,618.0,84.0,40.59563290330613,-105.1443140714037,0.0011726887682804322,1.5707963267948966,35.0,250.0,-2.964651657444489,1.0038628143385147,3.13,2.8151,8400.0,288.05,1612294194.6
17,1612294194.7,0.0,240.002,25.0103,2.1073,4470.44,27.0335,0.979196,0.186694,2.07582,4470.12,20.8218,0.9795809999999999,0.18064000000000002,12262.0,14676.0,618.0,84.0,40.59563291163946,-105.14431407695926,0.006177494962996442,0.0,35.0,250.0,-2.943714442004676,0.906060309214072,3.08,2.843,8400.0,288.05,1612294194.7
18,1612294194.8,0.0,240.002,25.0103,2.1073,4470.44,27.0335,0.979196,0.186694,2.07582,4470.12,20.8218,0.9795809999999999,0.18064000000000002,12262.0,14676.0,618.0,84.0,40.595632914417244,-105.1443140714037,0.0019391408299255883,2.4921533559063613,35.0,250.0,-2.960567162351125,0.8493774645045679,3.0800000000000005,2.8622,8400.0,288.05,1612294194.8
19,1612294194.9,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.59563290886168,-105.14431407418148,0.005232059068208748,3.454050983803147,35.0,250.0,-2.984484317169994,0.7610869599239986,3.08,2.8919,8400.0,288.05,1612294194.9
20,1612294195.0,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.59563290546229,-105.14431407521343,0.0022547763057905916,1.0102355612031144,35.0,250.0,-3.0765371057170663,0.5760377046218893,3.13,2.9565,8400.0,288.05,1612294195.1
21,1612294195.1,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.59563291101785,-105.14431406965788,0.004779224549934347,6.035285581034361,35.0,250.0,-3.0765371057170663,0.5760377046218893,3.13,2.9565,8400.0,288.05,1612294195.1
22,1612294195.2,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.595632913795626,-105.1443140779912,0.004938402276869363,5.030452089299542,35.0,250.0,-3.1653295549368394,0.3051045864016956,3.1799999999999997,3.0455,8400.0,288.05,1612294195.2
23,1612294195.3,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.595632913795626,-105.144314080769,0.003303867755191554,0.3628493240397694,35.0,250.0,-3.2355371494522767,0.16999810150186695,3.2400000000000007,3.0891,8400.0,288.05,1612294195.3
24,1612294195.4,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.59563291935119,-105.14431407521343,0.0035180363082381247,1.5707963267948966,35.0,250.0,-3.287985926379985,0.11510233675800226,3.29,3.1066000000000003,8400.0,288.05,1612294195.4
25,1612294195.5,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.595632913795626,-105.14431407243565,0.0028081613621500864,2.1531125052911824,35.0,250.0,-3.339995685451583,-0.005368534698433136,3.34,-3.1399853071795865,8400.0,288.05,1612294195.5
26,1612294195.6,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.59563291657341,-105.14431406965788,0.0030887514319346476,0.0,35.0,250.0,-3.3387087581884414,-0.09286456803213906,3.3400000000000003,-3.1137853071795867,8400.0,288.05,1612294195.6
27,1612294195.7,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.59563291935119,-105.14431407243565,0.0033038741433674755,0.3628535034149861,35.0,250.0,-3.3390133339426913,-0.08117854244142324,3.34,-3.1172853071795865,8400.0,288.05,1612294195.7
28,1612294195.8,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.59563292212897,-105.14431406688007,0.005616321039763725,2.1531117163876865,35.0,250.0,-3.2899957500406316,-0.005288167412528449,3.29,-3.1399853071795865,8400.0,288.05,1612294195.8
29,1612294195.9,0.0,239.995,25.0147,2.11937,4479.08,29.1427,0.978794,0.187118,2.0581400000000003,4470.7,18.3802,0.9808,0.182169,12242.0,14682.0,609.0,84.0,40.595632913795626,-105.14431406132454,0.0022199967200733305,0.896319567454194,35.0,250.0,-3.2399958146296797,-0.005207800126623761,3.24,-3.1399853071795865,8400.0,288.05,1612294195.9
30,1612294196.0,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.59563292462254,-105.1443140627729,0.004817655054543352,5.9038191857608115,35.0,250.0,-3.1799958921365374,-0.0051113593835381355,3.1799999999999997,-3.1399853071795865,8400.0,288.05,1612294196.1
31,1612294196.1,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.59563292184476,-105.14431406555069,0.0019391444577820391,0.6494420548666235,35.0,250.0,-3.1799958921365374,-0.0051113593835381355,3.1799999999999997,-3.1399853071795865,8400.0,288.05,1612294196.1
32,1612294196.2,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.595632927400324,-105.14431405999511,0.002808168035612418,2.1531098756990503,35.0,250.0,-3.2885581066227307,-0.09739393906152635,3.29,-3.111985307179587,8400.0,288.05,1612294196.2
33,1612294196.3,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.59563291906698,-105.14431405999511,0.0,0.0,35.0,250.0,-3.339995685451583,-0.005368534698433136,3.34,-3.1399853071795865,8400.0,288.05,1612294196.3
34,1612294196.4,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.595632927400324,-105.14431405999511,0.005192935444653139,5.814577991186112,35.0,250.0,-3.4374762898443723,-0.13174504452832267,3.44,-3.1032853071795867,8400.0,288.05,1612294196.4
35,1612294196.5,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.595632927400324,-105.14431406555069,0.003088755114016797,0.0,35.0,250.0,-3.488087486507031,-0.11552353211820635,3.49,-3.1084853071795866,8400.0,288.05,1612294196.5
36,1612294196.6,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.59563293295589,-105.14431405999511,0.0038420871414074744,1.9844556560025581,35.0,250.0,-3.488087486507031,-0.11552353211820635,3.49,-3.1084853071795866,8400.0,288.05,1612294196.6
37,1612294196.7,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.59563292462254,-105.14431405721734,0.0019391372016876332,2.492155561919603,35.0,250.0,-3.597358907976669,-0.1378727210180121,3.6000000000000005,-3.1032853071795867,8400.0,288.05,1612294196.7
38,1612294196.8,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.595632930178105,-105.14431405721734,0.004633127147901972,0.0,35.0,250.0,-3.646810630646356,-0.15255236545110124,3.65,-3.099785307179587,8400.0,288.05,1612294196.8
39,1612294196.9,0.0,239.99099999999999,25.0187,2.1215,4483.76,29.4789,0.977301,0.187949,2.06221,4469.61,19.367,0.979555,0.18296199999999999,12241.0,14681.0,609.0,84.0,40.59563293295589,-105.14431405721734,0.0014943211470953705,2.083156724548699,35.0,250.0,-3.6964987073442943,-0.1609264011962031,3.7,-3.0980853071795864,8400.0,288.05,1612294196.9
40,1612294197.0,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.595632928860475,-105.1443140541322,0.0033631361935919186,2.3145173828215966,35.0,250.0,-3.699995220410437,-0.005947179156946887,3.7000000000000006,-3.1399853071795865,8400.0,288.05,1612294197.1
41,1612294197.1,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.595632928860475,-105.14431405135441,0.0011726767693824944,4.71238898038469,35.0,250.0,-3.699995220410437,-0.005947179156946887,3.7000000000000006,-3.1399853071795865,8400.0,288.05,1612294197.1
42,1612294197.2,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.595632928860475,-105.14431405690998,0.002808165197424709,4.1300717499816795,35.0,250.0,-3.6499952849994846,-0.0058668118710422,3.65,-3.1399853071795865,8400.0,288.05,1612294197.2
43,1612294197.3,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.595632926082686,-105.14431405690998,0.004633123197465543,0.0,35.0,250.0,-3.599330049111828,0.0694492444929986,3.6000000000000005,3.1223,8400.0,288.05,1612294197.3
44,1612294197.4,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.59563293719381,-105.14431405690998,0.004633131098338399,0.0,35.0,250.0,-3.539995427095391,-0.0056900038420518865,3.5400000000000005,-3.1399853071795865,8400.0,288.05,1612294197.4
45,1612294197.5,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.59563293441604,-105.14431405690998,0.004779237020850523,6.035283583849359,35.0,250.0,-3.539995427095391,-0.0056900038420518865,3.5400000000000005,-3.1399853071795865,8400.0,288.05,1612294197.5
46,1612294197.6,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.59563294552716,-105.14431405968777,0.003303869884451398,0.36285008382842954,35.0,250.0,-3.489995491684439,-0.0056096365561472,3.49,-3.1399853071795865,8400.0,288.05,1612294197.6
47,1612294197.7,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.5956329399716,-105.1443140541322,0.0023453595374782724,1.5707963267948966,35.0,250.0,-3.489995491684439,-0.0056096365561472,3.49,-3.1399853071795865,8400.0,288.05,1612294197.7
48,1612294197.8,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.59563294552716,-105.1443140541322,0.0011726767691876087,4.71238898038469,35.0,250.0,-3.439995556273487,-0.005529269270242511,3.44,-3.1399853071795865,8400.0,288.05,1612294197.8
49,1612294197.9,0.0,239.985,25.0231,2.09639,4489.92,26.0673,0.972506,0.19295299999999999,2.0906700000000003,4465.97,24.3405,0.978368,0.184611,12283.0,14702.0,623.0,84.0,40.5956329399716,-105.14431405690998,0.0018259799866259725,3.642234247380877,35.0,250.0,-3.489995491684439,-0.0056096365561472,3.49,-3.1399853071795865,8400.0,288.05,1612294197.9
50,1612294198.0,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.595632942645935,-105.14431405620829,0.0030893455478754692,2.1159169645485694,35.0,250.0,-3.4394676712181553,0.0605156066247323,3.44,3.1239999999999997,8400.0,288.05,1612294198.1
51,1612294198.1,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.59563293709037,-105.14431405065271,0.0019391480856262608,0.6494459149825468,35.0,250.0,-3.4394676712181553,0.0605156066247323,3.44,3.1239999999999997,8400.0,288.05,1612294198.1
52,1612294198.2,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.595632945423716,-105.14431405343048,0.0,0.0,35.0,250.0,-3.4378940993152427,0.12035016366186255,3.44,3.1066000000000003,8400.0,288.05,1612294198.2
53,1612294198.3,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.59563293709037,-105.14431405065271,0.0,0.0,35.0,250.0,-3.438294266948195,0.10831682173686304,3.44,3.1101,8400.0,288.05,1612294198.3
54,1612294198.4,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.595632945423716,-105.14431405343048,0.008070195731979504,5.9883106883172195,35.0,250.0,-3.3888283078443364,0.08912182646744003,3.39,3.1153,8400.0,288.05,1612294198.4
55,1612294198.5,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.59563295097927,-105.14431405620829,0.0015443775570083986,3.141592653589793,35.0,250.0,-3.388319059579762,0.106742449327897,3.39,3.1101,8400.0,288.05,1612294198.5
56,1612294198.6,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.595632942645935,-105.14431405343048,0.0033038640617732255,3.50444197750016,35.0,250.0,-3.3867646784255774,0.14807097274245323,3.39,3.0979,8400.0,288.05,1612294198.6
57,1612294198.7,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.595632945423716,-105.14431405898605,0.006607738204943087,5.92033379862673,35.0,250.0,-3.3864926642612683,0.1541669059967728,3.39,3.0961000000000003,8400.0,288.05,1612294198.7
58,1612294198.8,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.595632953757054,-105.14431405898605,0.0033038640617732255,0.36284932388279356,35.0,250.0,-3.4358723439447325,0.16846731468071716,3.44,3.0926,8400.0,288.05,1612294198.8
59,1612294198.9,0.0,240.01,25.0274,2.0861099999999997,4492.63,24.1511,0.9615090000000001,0.193838,2.11098,4466.49,27.9265,0.979685,0.186155,12271.0,14697.0,621.0,84.0,40.59563295097927,-105.14431405620829,0.0020450274836595578,4.472975264242236,35.0,250.0,-3.4358723439447325,0.16846731468071716,3.44,3.0926,8400.0,288.05,1612294198.9
60,1612294199.0,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.59563295288481,-105.14431406369205,0.00262840148657959,0.13688481030475125,35.0,250.0,-3.434949864966946,0.18633149267785296,3.44,3.0874,8400.0,288.05,1612294199.1
61,1612294199.1,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.5956329556626,-105.14431405535869,0.004681555816057261,0.8502829183182842,35.0,250.0,-3.434949864966946,0.18633149267785296,3.44,3.0874,8400.0,288.05,1612294199.1
62,1612294199.2,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.595632958440376,-105.14431405535869,0.0038782826224565935,5.633741873891961,35.0,250.0,-3.3843598550068714,0.19546961865689194,3.3900000000000006,3.0839000000000003,8400.0,288.05,1612294199.2
63,1612294199.3,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.59563296121815,-105.14431406091428,0.003303867754948205,2.7787440896035482,35.0,250.0,-3.3832976611284793,0.2130655678484016,3.3899999999999997,3.0787,8400.0,288.05,1612294199.3
64,1612294199.4,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.59563295288481,-105.14431405258092,0.005616326047545887,0.988480673876783,35.0,250.0,-3.3825312104865204,0.2249057804606135,3.3900000000000006,3.0752,8400.0,288.05,1612294199.4
65,1612294199.5,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.595632966773714,-105.14431404980316,0.007810419320845777,0.15071199547587077,35.0,250.0,-3.3812917078909766,0.2428299531518347,3.3899999999999997,3.0699,8400.0,288.1500000000001,1612294199.5
66,1612294199.6,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.595632966773714,-105.14431404980316,0.0030887514319346476,3.141592653589793,35.0,250.0,-3.3804210943995976,0.25466296263537713,3.39,3.0664,8400.0,288.1500000000001,1612294199.6
67,1612294199.7,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.59563296121815,-105.14431404980316,0.0015443757159673238,3.141592653589793,35.0,250.0,-3.3795357031797453,0.2661549002618295,3.39,3.063,8400.0,288.1500000000001,1612294199.7
68,1612294199.8,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.59563296399593,-105.14431404980316,0.0015443757159673238,0.0,35.0,250.0,-3.37758983580643,0.2898049362193405,3.3900000000000006,3.056,8400.0,288.1500000000001,1612294199.8
69,1612294199.9,0.0,240.02200000000002,25.0316,2.09532,4510.29,25.147,0.9493719999999999,0.195519,2.1073,4470.44,27.0335,0.979196,0.186694,12236.0,14698.0,607.0,84.0,40.59563296399593,-105.14431404980316,0.0045723872634158514,1.7203710417414209,35.0,250.0,-3.3780776233445633,0.2840626174961202,3.39,3.0577,8400.0,288.1500000000001,1612294199.9
70,1612294200.0,0.0,239.99599999999998,25.0359,2.10114,4516.32,26.7176,0.93663,0.192366,2.11937,4479.08,29.1427,0.978794,0.187118,12241.0,14705.0,617.0,84.0,40.5956329627704,-105.14431403909323,0.0051797733850698436,0.7029735630076175,35.0,250.0,-3.376554832883933,0.3016247014555609,3.39,3.0525,8400.0,288.1500000000001,1612294200.1
71,1612294200.1,0.0,239.99599999999998,25.0359,2.10114,4516.32,26.7176,0.93663,0.192366,2.11937,4479.08,29.1427,0.978794,0.187118,12241.0,14705.0,617.0,84.0,40.59563297110375,-105.144314041871,0.001172670769489786,4.71238898038469,35.0,250.0,-3.376554832883933,0.3016247014555609,3.39,3.0525,8400.0,288.1500000000001,1612294200.1
72,1612294200.2,0.0,239.99599999999998,25.0359,2.10114,4516.32,26.7176,0.93663,0.192366,2.11937,4479.08,29.1427,0.978794,0.187118,12241.0,14705.0,617.0,84.0,40.5956329627704,-105.144314041871,0.0019391340550320001,0.6494387457470304,35.0,250.0,-3.376554832883933,0.3016247014555609,3.39,3.0525,8400.0,288.1500000000001,1612294200.2
73,1612294200.3,0.0,239.99599999999998,25.0359,2.10114,4516.32,26.7176,0.93663,0.192366,2.11937,4479.08,29.1427,0.978794,0.187118,12241.0,14705.0,617.0,84.0,40.59563297388152,-105.14431403909323,0.0019391381649608117,5.6337399437842794,35.0,250.0,-3.37600643869714,0.30770200824085764,3.3900000000000006,3.0507,8400.0,288.1500000000001,1612294200.3
