timestamp,deviceTimestamp,name,channel,deviceID,sequenceID,windSpeed,windAngle,windReference
1612466740.444166,1612466740.443778,Actisense,WindData,35,100,6.58,5.187,250
1612466740.54277,1612466740.54277,Actisense,WindData,35,101,6.37,5.1364,250
1612466740.642652,1612466740.642652,Actisense,WindData,35,102,6.32,5.1119,250
1612466740.743777,1612466740.743129,Actisense,WindData,35,103,6.22,5.0840000000000005,250
1612466740.844728,1612466740.843727,Actisense,WindData,35,104,6.17,5.0753,250
1612466740.943025,1612466740.942103,Actisense,WindData,35,105,6.17,5.0753,250
1612466741.075523,1612466741.069538,Actisense,WindData,35,106,6.22,5.080500000000001,250
1612466741.143584,1612466741.14284,Actisense,WindData,35,107,6.2700000000000005,5.0945,250
1612466741.242625,1612466741.242625,Actisense,WindData,35,108,6.32,5.1067,250
1612466741.345511,1612466741.345107,Actisense,WindData,35,109,6.43,5.125900000000001,250
1612466741.439384,1612466741.439384,Actisense,WindData,35,110,6.48,5.1416,250
1612466741.544012,1612466741.543228,Actisense,WindData,35,111,6.58,5.1887,250
1612466741.644145,1612466741.6433,Actisense,WindData,35,112,6.84,5.2289,250
1612466741.744127,1612466741.743361,Actisense,WindData,35,113,7.2,5.288200000000001,250
1612466741.843305,1612466741.842917,Actisense,WindData,35,114,7.45,5.321400000000001,250
1612466741.942595,1612466741.942003,Actisense,WindData,35,115,7.3,5.3737,250
1612466742.093199,1612466742.087265,Actisense,WindData,35,116,7.2,5.3947,250
1612466742.145172,1612466742.144121,Actisense,WindData,35,117,6.94,5.4069,250
1612466742.243844,1612466742.243032,Actisense,WindData,35,118,6.84,5.4051,250
1612466742.343375,1612466742.343375,Actisense,WindData,35,119,6.73,5.4034,250
1612466742.443164,1612466742.443164,Actisense,WindData,35,120,6.63,5.4034,250
1612466742.544051,1612466742.543046,Actisense,WindData,35,121,6.58,5.4086,250
1612466742.643135,1612466742.643135,Actisense,WindData,35,122,6.58,5.4069,250
1612466742.743387,1612466742.743387,Actisense,WindData,35,123,6.68,5.3947,250
1612466742.842699,1612466742.842346,Actisense,WindData,35,124,6.84,5.3545,250
1612466742.943078,1612466742.942179,Actisense,WindData,35,125,6.73,5.2673000000000005,250
1612466743.068666,1612466743.066777,Actisense,WindData,35,126,6.53,5.2167,250
1612466743.144615,1612466743.143697,Actisense,WindData,35,127,6.43,5.155600000000001,250
1612466743.242717,1612466743.242717,Actisense,WindData,35,128,6.48,5.1242,250
1612466743.343902,1612466743.343668,Actisense,WindData,35,129,6.53,5.0892,250
1612466743.439214,1612466743.439214,Actisense,WindData,35,130,6.58,5.0683,250
1612466743.54225,1612466743.54225,Actisense,WindData,35,131,6.73,5.038600000000001,250
1612466743.643334,1612466743.642846,Actisense,WindData,35,132,6.79,5.0229,250
1612466743.742576,1612466743.742576,Actisense,WindData,35,133,6.84,5.0055000000000005,250
1612466743.843539,1612466743.843118,Actisense,WindData,35,134,6.73,5.0002,250
1612466743.94235,1612466743.942186,Actisense,WindData,35,135,6.53,4.9915,250
1612466744.074494,1612466744.072503,Actisense,WindData,35,136,6.48,4.984500000000001,250
1612466744.141974,1612466744.141974,Actisense,WindData,35,137,6.43,4.9775,250
1612466744.243591,1612466744.243591,Actisense,WindData,35,138,6.48,4.9706,250
1612466744.342521,1612466744.342247,Actisense,WindData,35,139,6.53,4.9741,250
1612466744.443433,1612466744.443433,Actisense,WindData,35,140,6.58,4.9828,250
1612466744.543103,1612466744.542722,Actisense,WindData,35,141,6.63,4.9915,250
1612466744.643682,1612466744.643067,Actisense,WindData,35,142,6.68,5.002000000000001,250
1612466744.74384,1612466744.743068,Actisense,WindData,35,143,6.84,5.0194,250
1612466744.842637,1612466744.842637,Actisense,WindData,35,144,6.99,5.0194,250
1612466744.943969,1612466744.943132,Actisense,WindData,35,145,7.15,5.0421000000000005,250
1612466745.07403,1612466745.070044,Actisense,WindData,35,146,7.2,5.0631,250
1612466745.142395,1612466745.142395,Actisense,WindData,35,147,7.3500000000000005,5.091,250
1612466745.241826,1612466745.241826,Actisense,WindData,35,148,7.4,5.0997,250
1612466745.343552,1612466745.343552,Actisense,WindData,35,149,7.4,5.105,250
1612466745.439295,1612466745.438414,Actisense,WindData,35,150,7.4,5.1102,250
1612466745.54281,1612466745.54281,Actisense,WindData,35,151,7.4,5.113700000000001,250
1612466745.643768,1612466745.642552,Actisense,WindData,35,152,7.4,5.1172,250
1612466745.744333,1612466745.743295,Actisense,WindData,35,153,7.45,5.1311,250
1612466745.843268,1612466745.843268,Actisense,WindData,35,154,7.45,5.1364,250
1612466745.942745,1612466745.942745,Actisense,WindData,35,155,7.45,5.1311,250
1612466746.096193,1612466746.091208,Actisense,WindData,35,156,7.51,5.125900000000001,250
1612466746.142763,1612466746.142304,Actisense,WindData,35,157,7.61,5.1189,250
1612466746.243803,1612466746.243472,Actisense,WindData,35,158,7.76,5.1294,250
1612466746.34433,1612466746.34433,Actisense,WindData,35,159,7.92,5.1416,250
1612466746.443028,1612466746.443028,Actisense,WindData,35,160,7.97,5.1381000000000006,250
1612466746.542977,1612466746.542977,Actisense,WindData,35,161,8.07,5.1311,250
1612466746.643021,1612466746.643021,Actisense,WindData,35,162,8.120000000000001,5.1242,250
1612466746.743134,1612466746.743134,Actisense,WindData,35,163,8.120000000000001,5.0892,250
1612466746.842666,1612466746.842666,Actisense,WindData,35,164,8.07,5.0718000000000005,250
1612466746.944216,1612466746.943209,Actisense,WindData,35,165,8.120000000000001,5.050800000000001,250
1612466747.072889,1612466747.068857,Actisense,WindData,35,166,8.17,5.0439,250
1612466747.14256,1612466747.142223,Actisense,WindData,35,167,8.17,5.0351,250
1612466747.243062,1612466747.242323,Actisense,WindData,35,168,8.23,5.0334,250
1612466747.343485,1612466747.343485,Actisense,WindData,35,169,8.23,5.0282,250
1612466747.435021,1612466747.434028,Actisense,WindData,35,170,8.17,5.026400000000001,250
1612466747.542219,1612466747.542219,Actisense,WindData,35,171,8.120000000000001,5.0212,250
1612466747.642979,1612466747.642979,Actisense,WindData,35,172,8.120000000000001,5.0177000000000005,250
1612466747.744594,1612466747.744325,Actisense,WindData,35,173,8.120000000000001,5.0107,250
1612466747.842932,1612466747.842932,Actisense,WindData,35,174,8.120000000000001,5.0037,250
1612466747.941561,1612466747.941561,Actisense,WindData,35,175,8.17,4.995,250
1612466748.077,1612466748.074643,Actisense,WindData,35,176,8.17,4.9828,250
1612466748.143048,1612466748.143048,Actisense,WindData,35,177,8.23,4.9688,250
1612466748.242728,1612466748.242728,Actisense,WindData,35,178,8.28,4.960100000000001,250
1612466748.342498,1612466748.342498,Actisense,WindData,35,179,8.28,4.9496,250
1612466748.444181,1612466748.443356,Actisense,WindData,35,180,8.28,4.9496,250
1612466748.542852,1612466748.542852,Actisense,WindData,35,181,8.28,4.9514000000000005,250
1612466748.643795,1612466748.643795,Actisense,WindData,35,182,8.28,4.9531,250
1612466748.743722,1612466748.743722,Actisense,WindData,35,183,8.17,4.9549,250
1612466748.842725,1612466748.842232,Actisense,WindData,35,184,8.17,4.9514000000000005,250
1612466748.943993,1612466748.943157,Actisense,WindData,35,185,8.02,4.9391,250
1612466749.067138,1612466749.066102,Actisense,WindData,35,186,7.92,4.930400000000001,250
1612466749.142898,1612466749.142898,Actisense,WindData,35,187,7.76,4.9252,250
1612466749.243627,1612466749.243627,Actisense,WindData,35,188,7.61,4.9339,250
1612466749.34436,1612466749.343673,Actisense,WindData,35,189,7.51,4.9461,250
1612466749.442379,1612466749.442379,Actisense,WindData,35,190,7.45,4.9496,250
1612466749.543504,1612466749.543504,Actisense,WindData,35,191,7.4,4.9496,250
1612466749.643314,1612466749.643314,Actisense,WindData,35,192,7.4,4.9461,250
1612466749.742085,1612466749.742085,Actisense,WindData,35,193,7.3500000000000005,4.9374,250
1612466749.845476,1612466749.844417,Actisense,WindData,35,194,7.25,4.9391,250
1612466749.94141,1612466749.94141,Actisense,WindData,35,195,7.15,4.9374,250
1612466750.082921,1612466750.075999,Actisense,WindData,35,196,7.15,4.935700000000001,250
1612466750.143201,1612466750.142219,Actisense,WindData,35,197,7.09,4.9374,250
1612466750.242125,1612466750.242125,Actisense,WindData,35,198,7.09,4.9322,250
1612466750.343601,1612466750.343601,Actisense,WindData,35,199,7.04,4.9269,250
1612466750.4426,1612466750.4426,Actisense,WindData,35,200,7.04,4.9269,250
1612466750.543077,1612466750.542301,Actisense,WindData,35,201,7.09,4.92,250
1612466750.644382,1612466750.643545,Actisense,WindData,35,202,7.09,4.9165,250
1612466750.742513,1612466750.742513,Actisense,WindData,35,203,7.15,4.9147,250
1612466750.843458,1612466750.843458,Actisense,WindData,35,204,7.15,4.918200000000001,250
1612466750.941943,1612466750.941943,Actisense,WindData,35,205,7.2,4.9165,250
1612466751.070978,1612466751.068985,Actisense,WindData,35,206,7.2,4.9165,250
1612466751.143744,1612466751.142949,Actisense,WindData,35,207,7.2,4.9165,250
1612466751.242471,1612466751.242471,Actisense,WindData,35,208,7.15,4.9147,250
1612466751.342993,1612466751.342993,Actisense,WindData,35,209,6.99,4.92,250
1612466751.438252,1612466751.438252,Actisense,WindData,35,210,6.94,4.9287,250
1612466751.542467,1612466751.542467,Actisense,WindData,35,211,6.94,4.9339,250
1612466751.644141,1612466751.643135,Actisense,WindData,35,212,6.94,4.930400000000001,250
1612466751.742749,1612466751.742749,Actisense,WindData,35,213,6.890000000000001,4.9147,250
1612466751.842788,1612466751.841791,Actisense,WindData,35,214,6.79,4.9077,250
1612466751.944975,1612466751.942031,Actisense,WindData,35,215,6.63,4.899,250
1612466752.08281,1612466752.075624,Actisense,WindData,35,216,6.53,4.893800000000001,250
1612466752.143496,1612466752.143496,Actisense,WindData,35,217,6.37,4.8955,250
1612466752.243387,1612466752.243387,Actisense,WindData,35,218,6.2700000000000005,4.899,250
1612466752.343291,1612466752.342352,Actisense,WindData,35,219,6.22,4.9095,250
1612466752.444081,1612466752.442096,Actisense,WindData,35,220,6.22,4.9269,250
1612466752.545388,1612466752.544531,Actisense,WindData,35,221,6.22,4.9444,250
1612466752.644172,1612466752.642117,Actisense,WindData,35,222,6.22,4.9409,250
1612466752.744687,1612466752.743435,Actisense,WindData,35,223,6.22,4.913,250
1612466752.842387,1612466752.84143,Actisense,WindData,35,224,6.22,4.8955,250
1612466752.942297,1612466752.942297,Actisense,WindData,35,225,6.22,4.8763000000000005,250
1612466753.076212,1612466753.069241,Actisense,WindData,35,226,6.0600000000000005,4.8746,250
1612466753.143851,1612466753.143005,Actisense,WindData,35,227,5.8100000000000005,4.9025,250
1612466753.243508,1612466753.243508,Actisense,WindData,35,228,5.65,4.9165,250
1612466753.342155,1612466753.342155,Actisense,WindData,35,229,5.5,4.9287,250
1612466753.438171,1612466753.438171,Actisense,WindData,35,230,5.4,4.92,250
1612466753.542216,1612466753.542216,Actisense,WindData,35,231,5.29,4.9077,250
1612466753.643151,1612466753.643151,Actisense,WindData,35,232,5.24,4.9025,250
1612466753.744629,1612466753.744629,Actisense,WindData,35,233,5.19,4.92,250
1612466753.843193,1612466753.843193,Actisense,WindData,35,234,5.14,4.9461,250
1612466753.9432,1612466753.9432,Actisense,WindData,35,235,4.98,4.9775,250
1612466754.078701,1612466754.074769,Actisense,WindData,35,236,4.93,4.989800000000001,250
1612466754.141763,1612466754.141763,Actisense,WindData,35,237,4.78,4.9915,250
1612466754.24349,1612466754.24349,Actisense,WindData,35,238,4.73,4.988,250
1612466754.343085,1612466754.343085,Actisense,WindData,35,239,4.73,4.9688,250
1612466754.441973,1612466754.441973,Actisense,WindData,35,240,4.83,4.9496,250
1612466754.543574,1612466754.543574,Actisense,WindData,35,241,5.04,4.930400000000001,250
1612466754.643189,1612466754.643189,Actisense,WindData,35,242,5.14,4.918200000000001,250
1612466754.743378,1612466754.74283,Actisense,WindData,35,243,5.34,4.9008,250
1612466754.841605,1612466754.841605,Actisense,WindData,35,244,5.4,4.8781,250
1612466754.941848,1612466754.941848,Actisense,WindData,35,245,5.5,4.8344000000000005,250
1612466755.069032,1612466755.068035,Actisense,WindData,35,246,5.4,4.7908,250
1612466755.1419,1612466755.1419,Actisense,WindData,35,247,5.4,4.7629,250
1612466755.242861,1612466755.242861,Actisense,WindData,35,248,5.34,4.7437000000000005,250
1612466755.341638,1612466755.341638,Actisense,WindData,35,249,5.29,4.7367,250
1612466755.438667,1612466755.438667,Actisense,WindData,35,250,5.34,4.7454,250
1612466755.542283,1612466755.542283,Actisense,WindData,35,0,5.4,4.7576,250
1612466755.641998,1612466755.641837,Actisense,WindData,35,1,5.5,4.7803,250
1612466755.742525,1612466755.742525,Actisense,WindData,35,2,5.6000000000000005,4.7891,250
1612466755.843255,1612466755.843255,Actisense,WindData,35,3,5.7,4.7995,250
1612466755.945162,1612466755.944475,Actisense,WindData,35,4,5.76,4.8013,250
1612466756.073693,1612466756.072454,Actisense,WindData,35,5,5.76,4.7978000000000005,250
1612466756.143266,1612466756.143266,Actisense,WindData,35,6,5.8100000000000005,4.796,250
1612466756.242433,1612466756.242433,Actisense,WindData,35,7,5.91,4.794300000000001,250
1612466756.343642,1612466756.343642,Actisense,WindData,35,8,6.01,4.7978000000000005,250
1612466756.444077,1612466756.444077,Actisense,WindData,35,9,6.12,4.8083,250
1612466756.542167,1612466756.542167,Actisense,WindData,35,10,6.17,4.817,250
1612466756.643068,1612466756.641963,Actisense,WindData,35,11,6.17,4.8292,250
1612466756.745238,1612466756.7433,Actisense,WindData,35,12,6.12,4.8379,250
1612466756.843327,1612466756.843026,Actisense,WindData,35,13,5.96,4.8501,250
1612466756.94137,1612466756.94137,Actisense,WindData,35,14,5.91,4.8519000000000005,250
1612466757.069085,1612466757.067573,Actisense,WindData,35,15,5.96,4.8519000000000005,250
1612466757.14337,1612466757.143188,Actisense,WindData,35,16,6.0600000000000005,4.8466000000000005,250
1612466757.24247,1612466757.24247,Actisense,WindData,35,17,6.22,4.830900000000001,250
1612466757.342039,1612466757.342039,Actisense,WindData,35,18,6.32,4.8205,250
1612466757.439583,1612466757.439583,Actisense,WindData,35,19,6.43,4.8083,250
1612466757.543447,1612466757.543447,Actisense,WindData,35,20,6.43,4.7995,250
1612466757.642813,1612466757.642813,Actisense,WindData,35,21,6.48,4.7908,250
1612466757.744035,1612466757.744035,Actisense,WindData,35,22,6.43,4.7873,250
1612466757.842798,1612466757.842798,Actisense,WindData,35,23,6.43,4.796,250
1612466757.943503,1612466757.943503,Actisense,WindData,35,24,6.37,4.8048,250
1612466758.076309,1612466758.074355,Actisense,WindData,35,25,6.2700000000000005,4.8257,250
1612466758.143343,1612466758.143343,Actisense,WindData,35,26,6.17,4.8344000000000005,250
1612466758.242226,1612466758.242226,Actisense,WindData,35,27,6.01,4.830900000000001,250
1612466758.342372,1612466758.342372,Actisense,WindData,35,28,5.86,4.8274,250
1612466758.444997,1612466758.443088,Actisense,WindData,35,29,5.76,4.824,250
1612466758.54345,1612466758.54249,Actisense,WindData,35,30,5.7,4.8292,250
1612466758.643001,1612466758.642268,Actisense,WindData,35,31,5.6000000000000005,4.8624,250
1612466758.743752,1612466758.742998,Actisense,WindData,35,32,5.55,4.8885000000000005,250
1612466758.842262,1612466758.842262,Actisense,WindData,35,33,5.4,4.9252,250
1612466758.943806,1612466758.943806,Actisense,WindData,35,34,5.34,4.9444,250
1612466759.075925,1612466759.070869,Actisense,WindData,35,35,5.4,4.9496,250
1612466759.142679,1612466759.14191,Actisense,WindData,35,36,5.45,4.9496,250
1612466759.241336,1612466759.241336,Actisense,WindData,35,37,5.6000000000000005,4.935700000000001,250
1612466759.343046,1612466759.343046,Actisense,WindData,35,38,5.7,4.9217,250
1612466759.449184,1612466759.445254,Actisense,WindData,35,39,5.8100000000000005,4.8973,250
1612466759.543427,1612466759.542715,Actisense,WindData,35,40,5.86,4.881600000000001,250
1612466759.644591,1612466759.644075,Actisense,WindData,35,41,5.91,4.8676,250
1612466759.743699,1612466759.743699,Actisense,WindData,35,42,5.96,4.8624,250
1612466759.844193,1612466759.842197,Actisense,WindData,35,43,6.0600000000000005,4.8589,250
1612466759.942976,1612466759.942976,Actisense,WindData,35,44,6.12,4.8484,250
1612466760.076409,1612466760.074463,Actisense,WindData,35,45,6.2700000000000005,4.8327,250
1612466760.142432,1612466760.142432,Actisense,WindData,35,46,6.2700000000000005,4.818700000000001,250
1612466760.243757,1612466760.243757,Actisense,WindData,35,47,6.2700000000000005,4.803,250
1612466760.343265,1612466760.343265,Actisense,WindData,35,48,6.32,4.7925,250
1612466760.443552,1612466760.443073,Actisense,WindData,35,49,6.37,4.7699,250
1612466760.54329,1612466760.542282,Actisense,WindData,35,50,6.37,4.7559000000000005,250
1612466760.642106,1612466760.642106,Actisense,WindData,35,51,6.32,4.7454,250
1612466760.74294,1612466760.74294,Actisense,WindData,35,52,6.32,4.7367,250
1612466760.844419,1612466760.843536,Actisense,WindData,35,53,6.22,4.7367,250
1612466760.943152,1612466760.943152,Actisense,WindData,35,54,6.0600000000000005,4.7454,250
1612466761.068496,1612466761.067334,Actisense,WindData,35,55,6.0600000000000005,4.7594,250
1612466761.141204,1612466761.141204,Actisense,WindData,35,56,5.96,4.7838,250
1612466761.244196,1612466761.243355,Actisense,WindData,35,57,5.86,4.796,250
1612466761.343396,1612466761.343396,Actisense,WindData,35,58,5.76,4.830900000000001,250
1612466761.439081,1612466761.439081,Actisense,WindData,35,59,5.7,4.8501,250
1612466761.543025,1612466761.543025,Actisense,WindData,35,60,5.6000000000000005,4.8728,250
1612466761.643532,1612466761.643532,Actisense,WindData,35,61,5.5,4.885000000000001,250
1612466761.743275,1612466761.742272,Actisense,WindData,35,62,5.5,4.9025,250
1612466761.843671,1612466761.843671,Actisense,WindData,35,63,5.45,4.9042,250
1612466761.940922,1612466761.940922,Actisense,WindData,35,64,5.5,4.9042,250
1612466762.084976,1612466762.077,Actisense,WindData,35,65,5.55,4.899,250
1612466762.143871,1612466762.142872,Actisense,WindData,35,66,5.65,4.8903,250
1612466762.243598,1612466762.242853,Actisense,WindData,35,67,5.7,4.8868,250
1612466762.343893,1612466762.343094,Actisense,WindData,35,68,5.76,4.881600000000001,250
1612466762.442629,1612466762.441792,Actisense,WindData,35,69,5.8100000000000005,4.881600000000001,250
1612466762.544968,1612466762.543975,Actisense,WindData,35,70,5.86,4.8781,250
1612466762.643245,1612466762.643245,Actisense,WindData,35,71,5.86,4.8763000000000005,250
1612466762.742019,1612466762.742019,Actisense,WindData,35,72,5.8100000000000005,4.8868,250
1612466762.843749,1612466762.842749,Actisense,WindData,35,73,5.8100000000000005,4.9042,250
1612466762.943978,1612466762.942543,Actisense,WindData,35,74,5.76,4.9269,250
1612466763.075186,1612466763.069145,Actisense,WindData,35,75,5.7,4.9391,250
1612466763.142908,1612466763.14231,Actisense,WindData,35,76,5.7,4.9426000000000005,250
1612466763.242589,1612466763.242589,Actisense,WindData,35,77,5.7,4.9374,250
1612466763.342308,1612466763.342308,Actisense,WindData,35,78,5.7,4.92,250
1612466763.441046,1612466763.441046,Actisense,WindData,35,79,5.7,4.9112,250
1612466763.543837,1612466763.542993,Actisense,WindData,35,80,5.76,4.9008,250
1612466763.644123,1612466763.643293,Actisense,WindData,35,81,5.8100000000000005,4.8955,250
1612466763.743976,1612466763.743212,Actisense,WindData,35,82,5.96,4.8728,250
1612466763.844929,1612466763.843935,Actisense,WindData,35,83,6.12,4.8676,250
1612466763.943659,1612466763.943659,Actisense,WindData,35,84,6.2700000000000005,4.8641000000000005,250
1612466764.075565,1612466764.073571,Actisense,WindData,35,85,6.32,4.8676,250
1612466764.143087,1612466764.142766,Actisense,WindData,35,86,6.37,4.8885000000000005,250
1612466764.24152,1612466764.24152,Actisense,WindData,35,87,6.32,4.9025,250
1612466764.343136,1612466764.343136,Actisense,WindData,35,88,6.2700000000000005,4.9252,250
1612466764.44269,1612466764.44269,Actisense,WindData,35,89,6.2700000000000005,4.9374,250
1612466764.54338,1612466764.54338,Actisense,WindData,35,90,6.22,4.9426000000000005,250
1612466764.642055,1612466764.642055,Actisense,WindData,35,91,6.22,4.9374,250
1612466764.744136,1612466764.744136,Actisense,WindData,35,92,6.22,4.9287,250
1612466764.842856,1612466764.841861,Actisense,WindData,35,93,6.22,4.9252,250
1612466764.942706,1612466764.942706,Actisense,WindData,35,94,6.17,4.9252,250
1612466765.075816,1612466765.069836,Actisense,WindData,35,95,6.12,4.9252,250
1612466765.142779,1612466765.142091,Actisense,WindData,35,96,6.01,4.9252,250
1612466765.244563,1612466765.243725,Actisense,WindData,35,97,5.96,4.9217,250
1612466765.342587,1612466765.342587,Actisense,WindData,35,98,6.01,4.918200000000001,250
1612466765.438677,1612466765.438677,Actisense,WindData,35,99,6.12,4.9112,250
1612466765.544429,1612466765.543444,Actisense,WindData,35,100,6.32,4.9025,250
1612466765.644932,1612466765.644148,Actisense,WindData,35,101,6.43,4.9008,250
1612466765.743723,1612466765.742836,Actisense,WindData,35,102,6.58,4.8885000000000005,250
1612466765.842647,1612466765.84228,Actisense,WindData,35,103,6.63,4.8798,250
1612466765.94129,1612466765.94129,Actisense,WindData,35,104,6.63,4.8658,250
1612466766.076816,1612466766.074716,Actisense,WindData,35,105,6.63,4.8641000000000005,250
1612466766.14392,1612466766.14392,Actisense,WindData,35,106,6.63,4.8676,250
1612466766.241837,1612466766.241837,Actisense,WindData,35,107,6.73,4.8711,250
1612466766.343044,1612466766.343044,Actisense,WindData,35,108,6.84,4.8763000000000005,250
1612466766.442071,1612466766.442071,Actisense,WindData,35,109,6.890000000000001,4.8798,250
1612466766.543789,1612466766.542786,Actisense,WindData,35,110,6.890000000000001,4.885000000000001,250
1612466766.644459,1612466766.644459,Actisense,WindData,35,111,6.84,4.8903,250
1612466766.744199,1612466766.743465,Actisense,WindData,35,112,6.73,4.913,250
1612466766.844007,1612466766.843035,Actisense,WindData,35,113,6.73,4.9322,250
1612466766.941745,1612466766.941745,Actisense,WindData,35,114,6.68,4.9566,250
1612466767.075388,1612466767.070644,Actisense,WindData,35,115,6.63,4.9741,250
1612466767.1435,1612466767.1435,Actisense,WindData,35,116,6.53,4.9985,250
1612466767.244147,1612466767.244147,Actisense,WindData,35,117,6.43,5.0107,250
1612466767.343931,1612466767.343931,Actisense,WindData,35,118,6.2700000000000005,5.026400000000001,250
1612466767.440688,1612466767.439524,Actisense,WindData,35,119,6.22,5.0282,250
1612466767.542241,1612466767.542241,Actisense,WindData,35,120,6.17,5.0212,250
1612466767.645038,1612466767.644148,Actisense,WindData,35,121,6.17,5.0159,250
1612466767.744832,1612466767.744006,Actisense,WindData,35,122,6.17,5.0177000000000005,250
1612466767.842235,1612466767.842235,Actisense,WindData,35,123,6.22,5.0177000000000005,250
1612466767.942851,1612466767.942851,Actisense,WindData,35,124,6.2700000000000005,5.0316,250
1612466768.083136,1612466768.076748,Actisense,WindData,35,125,6.32,5.0421000000000005,250
1612466768.142193,1612466768.141824,Actisense,WindData,35,126,6.53,5.0282,250
1612466768.243713,1612466768.242987,Actisense,WindData,35,127,6.63,5.0177000000000005,250
1612466768.343063,1612466768.342247,Actisense,WindData,35,128,6.73,5.0037,250
1612466768.44395,1612466768.44395,Actisense,WindData,35,129,6.79,4.996700000000001,250
1612466768.543479,1612466768.542698,Actisense,WindData,35,130,6.79,4.989800000000001,250
1612466768.642932,1612466768.642164,Actisense,WindData,35,131,6.79,4.9863,250
1612466768.743868,1612466768.74312,Actisense,WindData,35,132,6.84,4.9828,250
1612466768.843588,1612466768.84259,Actisense,WindData,35,133,6.79,4.9758000000000004,250
1612466768.944299,1612466768.943491,Actisense,WindData,35,134,6.73,4.9636000000000005,250
1612466769.076288,1612466769.071282,Actisense,WindData,35,135,6.68,4.9583,250
1612466769.145106,1612466769.144317,Actisense,WindData,35,136,6.63,4.9514000000000005,250
1612466769.242826,1612466769.242826,Actisense,WindData,35,137,6.63,4.9514000000000005,250
1612466769.344574,1612466769.343751,Actisense,WindData,35,138,6.58,4.947900000000001,250
