,nearest10hz,inletNumber,P,T,CH4,H2O,C2H6,R,C1C2,raw_CH4,raw_H2O,raw_C2H6,raw_R,raw_C1C2,batteryCharge,powerInput,current,SOC,Latitude,Longitude,Velocity,Bearing,wind_deviceID,windReference,avg_wind_x,avg_wind_y,avg_windSpeed,avg_windAngle,atmosphericPressure,airTemperature,jointime
1990,1612298533.0,0.0,239.988,30.4858,2.03091,5282.15,5.59744,-0.38548000000000004,-1.0,2.03175,5335.53,6.36932,-0.41304399999999997,-1.0,12307.0,14751.0,259.0,90.0,40.59530643841917,-105.14417406969842,0.004762223959554125,5.052190045843057,35.0,250.0,1.7079627078229898,-3.282204044340626,3.7,-1.090985307179585,8390.0,290.05,1612298533.5
1991,1612298533.1,0.0,239.988,30.4858,2.03091,5282.15,5.59744,-0.38548000000000004,-1.0,2.03175,5335.53,6.36932,-0.41304399999999997,-1.0,12307.0,14751.0,259.0,90.0,40.59530644119695,-105.14417407247619,0.00387829221357828,5.633741727623989,35.0,250.0,1.7079627078229898,-3.282204044340626,3.7,-1.090985307179585,8390.0,290.05,1612298533.5
1992,1612298533.2,0.0,239.988,30.4858,2.03091,5282.15,5.59744,-0.38548000000000004,-1.0,2.03175,5335.53,6.36932,-0.41304399999999997,-1.0,12307.0,14751.0,259.0,90.0,40.595306443974735,-105.144174075254,0.002808167579582159,0.9884818652483874,35.0,250.0,1.7075056156993977,-3.225976530037846,3.65,-1.0839853071795862,8390.0,290.05,1612298533.6
1993,1612298533.3,0.0,239.988,30.4858,2.03091,5282.15,5.59744,-0.38548000000000004,-1.0,2.03175,5335.53,6.36932,-0.41304399999999997,-1.0,12307.0,14751.0,259.0,90.0,40.595306443974735,-105.14417406692064,0.001939137518463399,5.633744760704213,35.0,250.0,1.6542078252410515,-3.07305978967401,3.4899999999999998,-1.0769853071795865,8390.0,290.05,1612298533.7
1994,1612298533.4,0.0,239.988,30.4858,2.03091,5282.15,5.59744,-0.38548000000000004,-1.0,2.03175,5335.53,6.36932,-0.41304399999999997,-1.0,12307.0,14751.0,259.0,90.0,40.59530644675251,-105.14417407803177,0.0038421067769280354,5.126045528999883,35.0,250.0,1.5794182839527524,-2.971300760422721,3.3649948476294727,-1.0822223056804305,8390.0,290.05,1612298533.8
1995,1612298533.5,0.0,239.988,30.4858,2.03091,5282.15,5.59744,-0.38548000000000004,-1.0,2.03175,5335.53,6.36932,-0.41304399999999997,-1.0,12307.0,14751.0,259.0,90.0,40.59530644675251,-105.144174075254,0.0019391398300681996,0.6494410979207758,35.0,250.0,1.5022298503479763,-2.802803146266876,3.18,-1.078785307179585,8390.0,290.05,1612298534.0
1996,1612298533.6,0.0,239.988,30.4858,2.03091,5282.15,5.59744,-0.38548000000000004,-1.0,2.03175,5335.53,6.36932,-0.41304399999999997,-1.0,12307.0,14751.0,259.0,90.0,40.595306449530284,-105.144174075254,0.0019391484026093314,0.6494477154924441,35.0,250.0,1.5022298503479763,-2.802803146266876,3.18,-1.078785307179585,8390.0,290.05,1612298534.0
1997,1612298533.7,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.595306449530284,-105.14417407247619,0.0019391406646203932,5.633743657812607,35.0,250.0,1.5268360337332705,-2.789475170366938,3.18,-1.069985307179586,8390.0,290.05,1612298534.1
1998,1612298533.8,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.595306452308066,-105.14417407803177,0.0033038761758395594,5.920329803498592,35.0,250.0,1.5268360337332705,-2.789475170366938,3.18,-1.069985307179586,8390.0,290.05,1612298534.2
1999,1612298533.9,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.59530645508585,-105.144174075254,0.009268527312544477,5.98764263944033,35.0,250.0,1.5847983640616234,-2.7569574072276857,3.18,-1.049085307179585,8390.0,290.05,1612298534.3
2000,1612298534.0,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.59530646825607,-105.14417408442628,0.00190836981062612,5.355751827435423,35.0,250.0,1.6587793782063887,-2.7130757380276833,3.1799888342315343,-1.0220353071795858,8390.0,290.05,1612298534.5
2001,1612298534.1,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.59530645714495,-105.14417407887072,0.004633123197465543,3.141592653589793,35.0,250.0,1.6587793782063887,-2.7130757380276833,3.1799888342315343,-1.0220353071795858,8390.0,290.05,1612298534.5
2002,1612298534.2,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.59530645992273,-105.14417408442628,0.0030887514319346476,0.0,35.0,250.0,1.6754392022045805,-2.702832491982454,3.1800000000000006,-1.0158853071795861,8390.0,290.05,1612298534.6
2003,1612298534.3,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.59530646270051,-105.14417407887072,0.004633127147901972,3.141592653589793,35.0,250.0,1.7166791899269194,-2.747837797045498,3.24,-1.012385307179586,8390.0,290.05,1612298534.7
2004,1612298534.4,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.59530645158939,-105.14417408442628,0.002345364990960915,1.5707963267948966,35.0,250.0,1.7166791899269194,-2.747837797045498,3.24,-1.012385307179586,8390.0,290.05,1612298534.8
2005,1612298534.5,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.59530646270051,-105.14417407331516,0.004779236953898897,0.2479019770319392,35.0,250.0,1.7309446726266344,-2.738873954804323,3.24,-1.0071853071795849,8390.0,290.05,1612298534.9
2006,1612298534.6,0.0,239.951,30.4869,2.03302,5258.76,6.05668,-0.347977,-1.0,2.03641,5349.76,6.07705,-0.39975700000000003,-1.0,12307.0,14726.0,261.0,90.0,40.59530645992273,-105.1441740816485,0.0033038660942867415,5.920334552890196,35.0,250.0,1.7770815440659091,-2.768768893522954,3.2899999999999996,-1.000185307179587,8390.0,290.05,1612298535.0
2007,1612298534.7,0.0,240.013,30.4884,2.03373,5249.13,6.50075,-0.32115,-1.0,2.03202,5337.9,6.09575,-0.43128,-1.0,12317.0,14745.0,258.0,90.0,40.59530646825607,-105.14417407609292,0.001939144292580431,2.4921504527906406,35.0,250.0,1.7867613307947465,-2.7625321621252823,3.29,-0.9966853071795863,8390.0,290.05,1612298535.1
2008,1612298534.8,0.0,240.013,30.4884,2.03373,5249.13,6.50075,-0.32115,-1.0,2.03202,5337.9,6.09575,-0.43128,-1.0,12317.0,14745.0,258.0,90.0,40.59530645714495,-105.14417407887072,0.0035180534854762813,4.71238898038469,35.0,250.0,1.8173326608257527,-2.7724452595366733,3.3149887959435675,-0.9905656992922685,8390.0,290.05,1612298535.2
